# delta; F_drive; F_brake; gamma_y
-0.00309; 81.46313; -0.00006; -2.61117
-0.00246; 81.42948; -0.00006; -2.00573
-0.00188; 81.40820; -0.00006; -1.51485
-0.00143; 81.39586; -0.00006; -1.13898
-0.00108; 81.38881; -0.00006; -0.85378
-0.00081; 81.38480; -0.00006; -0.63793
-0.00061; 81.38254; -0.00006; -0.47554
-0.00046; 81.38127; -0.00006; -0.35368
-0.00034; 81.38056; -0.00006; -0.26209
-0.00022; 81.38013; -0.00006; -0.18789
0.00073; 81.38018; -0.00006; 0.04499
0.00747; 81.45707; -0.00006; 1.37978
0.00635; 81.41636; -0.00006; 0.38096
-0.00059; 81.40696; -0.00006; -1.65482
-0.00032; 81.39921; -0.00006; -1.41909
0.00408; 81.39166; -0.00006; -0.36522
0.00247; 81.39044; -0.00006; -1.03284
-0.00198; 81.43022; -0.00006; -2.09959
-0.00213; 81.41911; -0.00006; -1.79446
-0.00172; 81.40356; -0.00006; -1.38509
-0.00133; 81.39342; -0.00006; -1.04575
-0.00102; 81.38744; -0.00006; -0.78260
-0.00077; 81.38398; -0.00006; -0.58031
-0.00046; 81.38166; -0.00006; -0.40401
0.00296; 81.38965; -0.00006; 0.37978
0.02078; 81.97275; -0.00006; 3.79184
0.01660; 81.62252; -0.00006; 0.81131
-0.00397; 81.65530; -0.00006; -4.99830
-0.00523; 81.62863; -0.00006; -4.52886
-0.00426; 81.53257; -0.00006; -3.52207
-0.00323; 81.46713; -0.00006; -2.66272
-0.00239; 81.42872; -0.00006; -1.99904
-0.00174; 81.40710; -0.00006; -1.50149
-0.00128; 81.39526; -0.00006; -1.13675
-0.00098; 81.38890; -0.00006; -0.87457
-0.00079; 81.38532; -0.00006; -0.68048
-0.00063; 81.38310; -0.00006; -0.52641
-0.00050; 81.38171; -0.00006; -0.40243
-0.00039; 81.38087; -0.00006; -0.30546
-0.00031; 81.38037; -0.00006; -0.22976
-0.00023; 81.38007; -0.00006; -0.16986
-0.00006; 81.37980; -0.00006; -0.09982
0.00254; 81.38845; -0.00006; 0.45365
0.01656; 81.76392; -0.00006; 3.11039
0.01345; 81.54313; -0.00006; 0.77078
-0.00275; 81.54008; -0.00006; -3.85142
-0.00270; 81.50073; -0.00006; -3.30328
0.00346; 81.40263; -0.00006; -1.52991
0.00260; 81.41082; -0.00006; -1.89725
-0.00309; 81.49563; -0.00006; -3.16709
-0.00316; 81.46682; -0.00006; -2.66807
-0.00252; 81.43183; -0.00006; -2.05153
-0.00193; 81.40957; -0.00006; -1.54932
-0.00147; 81.39661; -0.00006; -1.16351
-0.00109; 81.38911; -0.00006; -0.86791
-0.00072; 81.38445; -0.00006; -0.62702
0.00110; 81.38058; -0.00006; -0.13704
0.00449; 81.40107; -0.00006; 0.48362
0.00299; 81.38615; -0.00006; -0.26327
0.00080; 81.38766; -0.00006; -0.96531
0.00230; 81.38545; -0.00006; -0.64843
0.00398; 81.39123; -0.00006; -0.45350
0.00189; 81.39250; -0.00006; -1.20710
-0.00003; 81.40602; -0.00006; -1.68027
0.00020; 81.40026; -0.00006; -1.50249
0.00494; 81.39727; -0.00006; -0.41592
0.00340; 81.39487; -0.00006; -1.14289
-0.00150; 81.43945; -0.00006; -2.37573
-0.00066; 81.41515; -0.00006; -1.88865
0.01312; 81.55176; -0.00006; 1.18592
0.00975; 81.44814; -0.00006; -0.76462
-0.00248; 81.55790; -0.00006; -4.11560
-0.00398; 81.55714; -0.00006; -3.89439
-0.00360; 81.50100; -0.00006; -3.16959
-0.00293; 81.45432; -0.00006; -2.46932
-0.00229; 81.42365; -0.00006; -1.88887
-0.00176; 81.40514; -0.00006; -1.43352
-0.00135; 81.39428; -0.00006; -1.08290
-0.00103; 81.38798; -0.00006; -0.81422
-0.00077; 81.38434; -0.00006; -0.60883
-0.00058; 81.38228; -0.00006; -0.45358
-0.00044; 81.38114; -0.00006; -0.33820
-0.00034; 81.38051; -0.00006; -0.25291
-0.00026; 81.38015; -0.00006; -0.18847
-0.00019; 81.37993; -0.00006; -0.13504
0.00048; 81.37991; -0.00006; 0.03079
0.00603; 81.43104; -0.00006; 1.14228
0.01357; 81.60849; -0.00006; 2.09078
0.00668; 81.41202; -0.00006; -0.69970
-0.00063; 81.45360; -0.00006; -2.76056
0.01196; 81.49440; -0.00006; 0.13078
0.01060; 81.46154; -0.00006; -1.21958
-0.00239; 81.61338; -0.00006; -4.76779
-0.00544; 81.66037; -0.00006; -4.82724
-0.00465; 81.55965; -0.00006; -3.81681
-0.00358; 81.48356; -0.00006; -2.89258
-0.00269; 81.43828; -0.00006; -2.17181
-0.00197; 81.41207; -0.00006; -1.61924
-0.00116; 81.39519; -0.00006; -1.15309
0.00327; 81.38790; -0.00006; -0.03836
0.00397; 81.39127; -0.00006; -0.17823
0.00143; 81.38916; -0.00006; -1.04682
0.00018; 81.39638; -0.00006; -1.35359
-0.00116; 81.40576; -0.00006; -1.54578
-0.00081; 81.39632; -0.00006; -1.25080
0.00086; 81.38433; -0.00006; -0.73589
0.00142; 81.38367; -0.00006; -0.63960
0.00845; 81.45077; -0.00006; 0.74996
0.00580; 81.40406; -0.00006; -0.60677
-0.00065; 81.43687; -0.00006; -2.41840
-0.00043; 81.42343; -0.00006; -2.12955
0.00952; 81.45314; -0.00006; 0.14577
0.00628; 81.41495; -0.00006; -1.38203
-0.00350; 81.54954; -0.00006; -3.86934
-0.00397; 81.51804; -0.00006; -3.36437
-0.00319; 81.46318; -0.00006; -2.59558
-0.00242; 81.42715; -0.00006; -1.95475
-0.00171; 81.40516; -0.00006; -1.44320
-0.00034; 81.38774; -0.00006; -0.89726
0.01054; 81.51072; -0.00006; 1.46774
0.00754; 81.42227; -0.00006; -0.20009
-0.00247; 81.47582; -0.00006; -2.93548
-0.00305; 81.46299; -0.00006; -2.61573
-0.00250; 81.43087; -0.00006; -2.03219
-0.00191; 81.40898; -0.00006; -1.53385
-0.00133; 81.39522; -0.00006; -1.12703
0.00013; 81.38314; -0.00006; -0.61862
0.01121; 81.53569; -0.00006; 1.72510
0.00903; 81.44600; -0.00006; 0.15199
-0.00069; 81.44997; -0.00006; -2.68431
0.00015; 81.42596; -0.00006; -2.24263
0.01052; 81.46769; -0.00006; 0.07653
0.00719; 81.42530; -0.00006; -1.55252
-0.00221; 81.54798; -0.00006; -4.02515
0.00109; 81.45076; -0.00006; -2.83823
0.00902; 81.43915; -0.00006; -1.06302
0.00481; 81.44371; -0.00006; -2.65803
-0.00413; 81.63214; -0.00006; -4.73816
-0.00452; 81.58037; -0.00006; -4.09614
-0.00361; 81.50293; -0.00006; -3.19847
-0.00201; 81.43930; -0.00006; -2.30256
-0.00074; 81.40845; -0.00006; -1.68557
-0.00102; 81.40529; -0.00006; -1.55047
-0.00158; 81.40501; -0.00006; -1.45946
-0.00144; 81.39695; -0.00006; -1.18145
-0.00116; 81.39001; -0.00006; -0.90552
-0.00091; 81.38561; -0.00006; -0.68104
-0.00070; 81.38298; -0.00006; -0.50428
-0.00031; 81.38091; -0.00006; -0.32512
0.00408; 81.40071; -0.00006; 0.64435
0.02781; 82.45007; -0.00006; 5.15399
0.02218; 81.81768; -0.00006; 1.17619
-0.00394; 81.79995; -0.00006; -6.30205
0.00039; 81.57209; -0.00006; -4.57855
0.00215; 81.51169; -0.00006; -3.89816
-0.00330; 81.63887; -0.00006; -4.92354
-0.00511; 81.63683; -0.00006; -4.63654
-0.00440; 81.54628; -0.00006; -3.68577
-0.00323; 81.47342; -0.00006; -2.77563
-0.00173; 81.42318; -0.00006; -1.96520
-0.00064; 81.40063; -0.00006; -1.43691
-0.00041; 81.39453; -0.00006; -1.22372
-0.00032; 81.39104; -0.00006; -1.07490
0.00304; 81.38633; -0.00006; -0.26513
0.02834; 82.42156; -0.00006; 4.73907
0.02196; 81.78050; -0.00006; 0.58824
-0.00596; 81.95678; -0.00006; -7.20200
-0.00769; 81.89568; -0.00006; -6.49427
-0.00619; 81.69195; -0.00006; -5.01787
-0.00443; 81.54983; -0.00006; -3.72747
-0.00165; 81.44511; -0.00006; -2.47517
0.01476; 81.59473; -0.00006; 1.27877
0.01031; 81.45652; -0.00006; -1.04712
-0.00422; 81.64933; -0.00006; -4.90380
-0.00512; 81.61044; -0.00006; -4.34766
-0.00415; 81.52007; -0.00006; -3.36510
-0.00317; 81.46000; -0.00006; -2.53996
-0.00241; 81.42520; -0.00006; -1.90841
-0.00181; 81.40519; -0.00006; -1.42680
-0.00111; 81.39195; -0.00006; -1.01304
0.00480; 81.40212; -0.00006; 0.39471
0.03866; 83.39604; -0.00006; 6.93412
0.02978; 82.14553; -0.00006; 1.26202
-0.00752; 82.31971; -0.00006; -9.20202
-0.00996; 82.23661; -0.00006; -8.36081
-0.00803; 81.89971; -0.00006; -6.46773
-0.00592; 81.66915; -0.00006; -4.83782
-0.00335; 81.51463; -0.00006; -3.41530
0.00398; 81.40040; -0.00006; -1.33275
0.00456; 81.40554; -0.00006; -1.46266
0.00064; 81.43894; -0.00006; -2.57126
0.01867; 81.70724; -0.00006; 1.32714
0.01339; 81.51009; -0.00006; -1.51859
-0.00278; 81.74096; -0.00006; -5.95124
-0.00105; 81.61151; -0.00006; -4.89599
0.00186; 81.50755; -0.00006; -3.82627
0.00178; 81.50026; -0.00006; -3.71467
0.00417; 81.46222; -0.00006; -3.09145
0.00171; 81.50194; -0.00006; -3.73647
-0.00468; 81.65898; -0.00006; -4.93313
-0.00497; 81.59589; -0.00006; -4.20656
-0.00400; 81.51062; -0.00006; -3.25034
-0.00305; 81.45442; -0.00006; -2.45173
-0.00228; 81.42154; -0.00006; -1.83584
-0.00137; 81.39984; -0.00006; -1.30751
0.00531; 81.40515; -0.00006; 0.30655
0.04665; 84.29511; -0.00006; 8.32624
0.03527; 82.44592; -0.00006; 1.41660
-0.00908; 82.72310; -0.00006; -10.98774
-0.01198; 82.60458; -0.00006; -9.98599
-0.00925; 82.10013; -0.00006; -7.64788
-0.00438; 81.68728; -0.00006; -5.25648
0.01291; 81.50003; -0.00006; -0.86727
0.02546; 81.91757; -0.00006; 0.67779
0.00608; 81.65292; -0.00006; -5.65350
-0.00929; 82.32028; -0.00006; -8.94461
-0.00895; 82.05396; -0.00006; -7.39929
-0.00642; 81.75203; -0.00006; -5.53789
-0.00235; 81.52555; -0.00006; -3.71121
0.00740; 81.42213; -0.00006; -1.18791
0.00681; 81.42893; -0.00006; -1.87352
-0.00131; 81.53993; -0.00006; -4.02588
0.00407; 81.43432; -0.00006; -2.48224
0.00392; 81.44236; -0.00006; -2.68236
-0.00250; 81.56191; -0.00006; -4.16357
0.00248; 81.43690; -0.00006; -2.58927
0.05364; 84.82469; -0.00006; 7.93574
0.03898; 82.55420; -0.00006; -0.18447
-0.01247; 83.66471; -0.00006; -14.23313
-0.01570; 83.40712; -0.00006; -12.79958
-0.01245; 82.59643; -0.00006; -9.86713
-0.00934; 82.06661; -0.00006; -7.41726
-0.00653; 81.74582; -0.00006; -5.46421
-0.00191; 81.50802; -0.00006; -3.51828
0.02254; 81.88478; -0.00006; 2.01771
0.02377; 81.82750; -0.00006; 0.14878
0.00360; 81.70870; -0.00006; -6.15998
0.02158; 81.71650; -0.00006; -2.25357
0.01858; 81.71504; -0.00006; -4.60550
0.00953; 81.89925; -0.00006; -7.77445
0.00421; 82.11037; -0.00006; -9.12577
-0.01380; 83.25149; -0.00006; -12.50775
-0.01208; 82.62405; -0.00006; -10.06526
-0.00524; 81.89491; -0.00006; -6.86322
0.02625; 81.95031; -0.00006; 0.68147
0.04159; 82.84525; -0.00006; 1.52341
0.01522; 81.93375; -0.00006; -7.71360
-0.00843; 83.26920; -0.00006; -13.34124
-0.01570; 83.49504; -0.00006; -13.13075
-0.01210; 82.63368; -0.00006; -10.10932
-0.00345; 81.82021; -0.00006; -6.52803
0.03983; 82.91369; -0.00006; 3.28487
0.05113; 83.59446; -0.00006; 1.94322
0.00716; 82.58649; -0.00006; -11.78716
-0.00216; 83.11725; -0.00006; -13.44892
0.00178; 82.57898; -0.00006; -11.47338
-0.00762; 83.08076; -0.00006; -12.71019
0.00451; 82.02828; -0.00006; -8.62252
0.02172; 81.80079; -0.00006; -4.76745
0.00551; 82.19634; -0.00006; -9.68986
-0.01395; 83.50376; -0.00006; -13.44582
-0.00474; 82.28863; -0.00006; -9.40100
0.05786; 84.58310; -0.00006; 4.73245
0.04757; 83.01355; -0.00006; -2.63435
0.02084; 82.70869; -0.00006; -12.15641
0.02066; 82.89629; -0.00006; -13.08066
-0.01455; 86.15632; -0.00006; -21.01915
-0.02148; 86.04649; -0.00006; -19.78814
-0.01626; 84.26495; -0.00006; -15.66736
-0.00762; 82.77802; -0.00006; -11.43789
0.05026; 83.54532; -0.00006; 2.15089
0.04539; 82.85672; -0.00006; -3.30833
0.04133; 82.78593; -0.00006; -7.82225
0.02770; 83.14174; -0.00006; -13.66093
-0.02385; 88.75992; -0.00006; -25.30915
0.02622; 82.72976; -0.00006; -11.72987
0.04201; 83.01711; -0.00006; -9.77022
0.00317; 85.31084; -0.00006; -20.67634
0.02664; 83.35004; -0.00006; -14.67336
0.04308; 83.44240; -0.00006; -12.38685
0.05216; 84.07080; -0.00006; -13.19309
0.02346; 85.82676; -0.00006; -22.60813
-0.03160; 94.30352; -0.00005; -33.33937
0.08938; 87.08076; -0.00006; -4.67466
0.07418; 86.03343; -0.00006; -14.89573
-0.10633; 120.34618; -0.00004; -49.31076
-0.03059; 93.94252; -0.00005; -32.96134
0.07971; 85.89496; -0.00006; -6.47486
0.19797; 111.57080; -0.00004; 9.73804
0.01962; 95.42014; -0.00005; -39.05904
-0.16067; 144.10344; -0.00003; -57.85454
0.00332; 92.06185; -0.00005; -33.53876
0.04167; 86.73848; -0.00006; -24.11711
0.10621; 89.43094; -0.00006; -11.78912
0.07480; 89.23519; -0.00006; -26.13175
0.19686; 107.74689; -0.00005; -4.28166
0.03612; 105.57243; -0.00005; -50.45656
-0.14205; 155.98188; -0.00003; -67.00600
0.02046; 103.37794; -0.00005; -47.82355
0.19822; 107.61184; -0.00005; -9.82352
0.17883; 104.60176; -0.00005; -26.49948
0.00172; 133.30198; -0.00004; -67.99685
-0.02113; 138.31171; -0.00003; -69.23577
0.15554; 105.23165; -0.00005; -38.54581
0.19896; 112.41658; -0.00004; -36.24629
0.02284; 147.61562; -0.00003; -75.21018
0.15155; 119.43909; -0.00004; -56.41501
-0.02400; 170.45571; -0.00003; -81.34472
0.15370; 124.35464; -0.00004; -59.92645
0.15818; 129.53575; -0.00004; -63.15841
0.00066; 177.65272; -0.00003; -84.21217
